Timestamp,Total_AI_Stream_Lat,Pure_AI_Inference,Raw_1,Raw_2,Raw_3,FPS
21:35:35,0.060843706130981445,0.016546964645385742,0.06164884567260742,0.05994677543640137,0.06235098838806152,60.43
21:35:45,0.06519126892089844,0.016407012939453125,0.027172088623046875,0.06438922882080078,0.029317140579223633,60.95
21:35:55,0.03681588172912598,0.016894102096557617,0.038435935974121094,0.03515505790710449,0.03920173645019531,59.19
21:36:05,0.031703948974609375,0.01660323143005371,0.03331303596496582,0.06955623626708984,0.03482222557067871,60.23
21:36:15,0.03648209571838379,0.016471147537231445,0.03896927833557129,0.03578805923461914,0.04103398323059082,60.71
